ticket_id,timestamp,customer_id,channel,message,agent_reply,product,order_value,customer_country,resolution_status
a8b1e8b5-535e-42a1-9051-f8cbfdb440a1,2025-08-07 20:01:19,CUST57437,chat,The voice assistant feature keeps activating randomly. It's waking me up at night.,,,483.58,Mexico,open
ff9cc59f-b2dc-4cc9-92fc-b27e3159db68,2025-03-15 02:57:28,CUST41715,web,"I was given a store credit instead of a cash refund, but I specifically asked for cash back to my card.",,Running Shoes,329.22,Australia,open
db956cd6-a44e-4135-9be3-f49461ce0229,2025-01-08 07:06:38,CUST09652,email,Someone seems to have accessed my account. I'm seeing orders I didn't place.,,Gaming Mouse,371.0,UAE,resolved
1a7cf8bf-5b23-4377-97f2-7a81f0153c6a,2024-10-22 00:33:01,CUST53875,email,"I ordered two items together and they shipped separately. One arrived fine, the other is nowhere to be found.",,Air Purifier,240.68,Japan,open
837d3401-1f71-4f05-8d2c-8fc0e29c61a9,2024-10-11 09:16:58,CUST51353,email,I cancelled my subscription three weeks ago and I've just been charged again this month. Please reverse it.,,Bluetooth Speaker,154.09,Mexico,open
13bd3c75-12c1-4f41-835c-4b4ffd856de6,2024-03-24 09:13:18,CUST99917,web,My loyalty points disappeared after I changed my email. Can you restore them?,Your package was marked delivered in error. I've opened a trace with the carrier — we'll update you within 48 hours.,Sunglasses,436.72,Canada,open
ba891fad-ffc5-447c-926b-223efecba3a7,2024-11-07 03:35:53,CUST56972,chat,The order confirmation shows the wrong city in the shipping address. Please fix it urgently.,,Wireless Headphones,163.57,United States,open
50b194d3-e9d2-4170-a1ff-67ac47e6298f,2025-02-28 21:51:28,CUST32927,web,It's been 10 days and my package still hasn't arrived. The tracking page just says 'in transit' and hasn't updated in 4 days. What's going on?,Your case has been escalated to our technical team. They'll reach out within 48 hours with a solution.,Gaming Mouse,243.93,United States,open
fa8cdf89-3ef7-4aab-8824-d373aeae1c18,2024-11-05 18:42:07,CUST50583,chat,My package has been bouncing between two distribution centres for five days. Is this normal?,,Running Shoes,162.93,United Kingdom,open
3db7cd6c-a1f5-492a-bfd8-dc5378f40003,2025-04-20 12:47:52,CUST21044,email,I was told returns are free but the portal is asking me to pay $12 for return shipping. That's not right.,,Air Purifier,451.68,France,resolved
480c2e85-7a45-451b-b6b9-5f7c1c0b7e2d,2024-09-13 03:18:09,CUST60332,chat,Your warehouse is in my city. Why does shipping take five days?,,Bluetooth Speaker,398.14,India,resolved
86a599e3-5d82-4b3e-8030-d42870d038f9,2025-02-01 08:30:41,CUST89090,email,Two of the three items in my order arrived but one is missing. The packing slip shows all three.,Thanks for contacting us. I've applied the correct discount to your account and a revised invoice is on its way.,Gaming Mouse,133.84,Japan,open
31fe598f-d7a5-496d-ade4-804a7efcbb0f,2024-01-15 10:53:55,CUST46184,email,I was charged for shipping but your website said free shipping on orders over $50. Mine was $74.,,Laptop Stand,67.69,United Kingdom,resolved
479684f3-95f7-4a27-b219-8a17d21403e5,2026-02-12 05:03:26,CUST39348,web,The item broke within the warranty period. Do I return it or is there a repair service?,,Coffee Maker,456.07,Japan,escalated
e5e9fc46-e885-433e-8489-7d183f7a1074,2025-05-28 13:47:46,CUST30011,web,One of the components was missing from the box. The product is unusable without it.,I've confirmed your order details and can see the issue. A replacement has been dispatched — you'll receive tracking info shortly.,Phone Case,59.63,Germany,resolved
bf264af1-fd1c-49c2-9bc8-91338d36895e,2025-12-10 12:55:12,CUST44701,web,I ordered a gift to arrive before my daughter's birthday. It's three days late. I'm really disappointed.,,Wireless Headphones,371.88,United Kingdom,resolved
de5e9ca6-1715-49e1-a004-f3d54708fe9b,2024-03-12 06:52:09,CUST02255,web,I was charged twice for the same order. Both transactions show on my bank statement. Please refund one.,,Water Bottle,65.78,India,escalated
db2c4bc2-9f7a-4e4d-8bd8-20dda5b37e9d,2025-02-26 06:40:19,CUST67621,chat,It's been 10 days and my package still hasn't arrived. The tracking page just says 'in transit' and hasn't updated in 4 days. What's going on?,,Phone Case,299.47,Singapore,resolved
68b20251-39d2-4eba-ae78-43d0bf79fe5b,2025-11-11 15:53:36,CUST29659,chat,I need this order to arrive before I leave for a trip on Friday. Is that possible?,,Electric Toothbrush,32.53,Germany,resolved
1e2c3be9-75a5-4333-b89f-9412b4c5e003,2024-01-20 04:49:19,CUST89935,email,It's been 10 days and my package still hasn't arrived. The tracking page just says 'in transit' and hasn't updated in 4 days. What's going on?,,Yoga Mat,341.38,India,open
514c87bc-af8f-4131-97b7-e838cd792103,2024-03-25 18:22:20,CUST02877,web,"I ordered two items together and they shipped separately. One arrived fine, the other is nowhere to be found.",,Bluetooth Speaker,34.67,Australia,resolved
b8545c5d-c155-4cf8-98aa-71e5ea4c3542,2025-08-11 04:37:57,CUST63177,web,I was given a different order number in two emails about the same purchase. Which one is correct?,I've looked into the duplicate charge and confirmed the extra amount will be reversed within 3–5 business days.,Phone Case,375.17,United States,open
3b3b7138-55ac-4865-9764-6bbe53017341,2025-10-02 13:05:43,CUST08801,web,My account shows a balance I didn't deposit. Where did it come from and is it real credit I can use?,,Wireless Headphones,475.67,France,resolved
b6094c19-0bee-47b4-91de-1d8cef4f05e7,2024-12-12 06:59:22,CUST75899,email,"My refund was only partial. The full amount should have been returned, not just part of it.",,Desk Lamp,11.08,France,resolved
bfcf6a9d-ae7b-44ab-a398-9d9f00b82348,2025-03-29 13:56:10,CUST88510,web,There's a visible scratch on the product. It looks like it was returned and resold as new.,I've processed a full refund including return shipping costs. The amount will post in 3–5 business days.,Gaming Mouse,309.32,Australia,open
a8ea0443-9400-4af0-a0ec-eff128f6cabb,2025-09-02 08:14:34,CUST37351,email,My package was apparently delivered to the wrong address according to the carrier. What do I do now?,,Mechanical Keyboard,446.96,Brazil,resolved
36784738-0e5d-4c7a-a8c6-8e86912236e8,2026-02-22 05:50:53,CUST27080,email,The app crashes every time I try to open the order history tab. It's been like this for three days.,,Laptop Stand,455.99,Japan,resolved
0c1d8b46-157f-4417-9170-af9253ed044a,2024-07-18 10:25:11,CUST16995,email,I returned the item but the tracking shows it was delivered to your warehouse six days ago. No refund yet.,,Running Shoes,144.06,France,escalated
2d505ca3-75ea-4ad5-8b91-75ea730fcd20,2025-12-04 11:18:41,CUST22698,chat,A charge appeared from a month I didn't use the service at all. I need an explanation.,,Wireless Headphones,112.76,Japan,open
089cf7d3-9594-48d2-8d42-7d8a7830c3c3,2025-06-20 09:28:39,CUST22885,email,"The product doesn't fit. I'd like to exchange it for a different size, not a refund.",,Wireless Headphones,340.38,Spain,resolved
56719072-96d6-4298-be67-dd872c3b29cd,2025-03-20 04:10:03,CUST60810,chat,The estimated delivery window on my confirmation said 3–5 days. It's been 11 days. Nobody is responding to my emails.,,Desk Lamp,491.93,South Africa,open
985c2b83-f52b-487e-8781-a0c5ce210665,2024-04-06 08:45:04,CUST43805,web,Your warehouse is in my city. Why does shipping take five days?,,Laptop Stand,373.78,Netherlands,open
6d5055ea-0047-4bd8-8ec3-803365ebad90,2026-03-04 16:33:50,CUST40666,web,My bank is flagging your charge as suspicious and blocking it. Can you provide merchant details so I can whitelist you?,,Running Shoes,314.08,Singapore,resolved
1d5b2297-7b12-40d8-8032-656d607dde3f,2025-11-19 06:37:03,CUST35989,chat,Tracking says my item is stuck in a customs facility. What documents do I need to provide?,"I can confirm we've received your return. The refund will be processed once our team inspects the item, usually within 5–7 days.",Phone Case,95.16,Netherlands,open
1ce79cef-c36e-4833-85c7-7ed4c9c1fd91,2024-03-04 02:57:14,CUST64842,chat,Can you send a proper receipt to my email? The one I got doesn't show the item breakdown.,I've processed a store credit for the full amount. It's now available in your account balance.,Air Purifier,,Spain,open
17e0f1d2-a686-4635-8aa0-e9620562dc14,2024-03-20 00:01:41,CUST94798,chat,I dropped the item off at the carrier three weeks ago and my refund still hasn't processed.,,Laptop Stand,,Netherlands,open
240bccc2-dcae-464b-9fc2-753f55671906,2026-04-23 15:29:44,CUST86153,web,I accidentally ordered two of the same item and I want to return one unopened one.,I've located your parcel — it appears there was a carrier delay. The updated delivery estimate is within the next 2 business days.,Desk Lamp,242.68,Netherlands,resolved
2f746773-8667-4980-afef-146f9885a50c,2024-01-14 16:13:32,CUST15739,web,I'm trying to update my payment method and the page keeps timing out. My subscription is about to lapse.,,Bluetooth Speaker,400.14,United Kingdom,open
26d05a34-c0eb-420f-bff8-db085bb2939f,2026-04-19 05:30:24,CUST40858,web,I received an order confirmation but my payment hasn't been debited. Is the order actually placed?,,Wireless Headphones,261.81,United Kingdom,open
32a962e4-31a0-48c8-bae3-0545ec27edc4,2026-04-15 17:09:19,CUST80133,web,My account shows I'm logged in on a device I don't recognize. How do I remove it?,,Water Bottle,488.35,Singapore,open
02f1e136-f0e8-4b4c-af8d-a94a753957a2,2024-04-22 00:50:48,CUST20750,chat,Tracking says my item is stuck in a customs facility. What documents do I need to provide?,I'm sorry to hear the product didn't meet your expectations. I've raised a quality report and our team will follow up with next steps.,Mechanical Keyboard,456.38,India,open
8d2a09e8-277c-441f-82de-9278c6a0273d,2025-09-20 06:54:54,CUST65061,email,I ordered over a month ago and the status hasn't changed from 'processing'. Is this order ever going to ship?,,Running Shoes,185.27,Netherlands,open
ac3260c7-c757-4dc9-9025-2cad265b9bb1,2025-04-13 03:10:07,CUST91476,chat,"I ordered two items together and they shipped separately. One arrived fine, the other is nowhere to be found.",,Air Purifier,400.42,Mexico,resolved
4e31e4af-288d-4bbe-af48-1577264fd5db,2024-08-11 19:31:31,CUST45088,chat,I was charged for shipping but your website said free shipping on orders over $50. Mine was $74.,I've updated your subscription to the correct plan and issued a pro-rated refund for the difference.,Laptop Stand,159.3,Japan,resolved
b923d204-312b-48d0-a341-8a16507da36c,2025-06-18 03:43:07,CUST36822,chat,You charged me in USD but I'm in Canada. My bank converted it at a terrible rate. Why wasn't I charged in CAD?,"I can confirm we've received your return. The refund will be processed once our team inspects the item, usually within 5–7 days.",Mechanical Keyboard,427.18,Spain,escalated
91ef8114-0182-414a-9a1b-fdf96de6f7e7,2025-12-17 13:12:47,CUST81414,chat,The product stopped working after a week of normal use. That's not acceptable for the price I paid.,,Wireless Headphones,59.02,UAE,open
458ca521-448f-4d3b-a690-2289f9d83311,2024-10-27 14:08:58,CUST57759,email,The carrier says 'address not found' but I've received packages here before. This makes no sense.,,Bluetooth Speaker,92.63,France,open
e8e7d1b5-2a3d-448d-985a-8df6cc66eca7,2024-12-10 03:04:36,CUST64525,web,My order confirmation shows one item but I thought I added two to my cart. Can you check?,,Yoga Mat,96.13,UAE,open
d5afc823-bac7-4b6f-b450-c2a974b54ffa,2025-03-11 22:07:13,CUST28341,email,My package has been bouncing between two distribution centres for five days. Is this normal?,,Water Bottle,208.52,UAE,open
cf46d85f-8473-49fe-bb83-8d6082955874,2024-02-26 22:38:46,CUST84887,email,Can you give me an updated delivery estimate? The app says 'pending' but the order was placed two weeks ago.,I've cancelled your order as requested. You won't be charged and any pending holds will clear within 2–3 business days.,Mechanical Keyboard,152.59,Brazil,resolved
c80df722-1f4d-4947-bd88-a910601ecf05,2024-05-20 16:05:55,CUST65803,web,I ordered over a month ago and the status hasn't changed from 'processing'. Is this order ever going to ship?,,Air Purifier,474.87,South Africa,resolved
6abc5606-ae2c-4cf6-a94d-e9000a0bfa44,2024-08-15 02:41:44,CUST75037,chat,My bank is flagging your charge as suspicious and blocking it. Can you provide merchant details so I can whitelist you?,I'm sorry to hear about this experience. I've initiated a full refund which should appear in 3–5 business days.,Laptop Stand,187.01,Brazil,escalated
df153163-1971-497b-9036-2c9f00b7f4ed,2024-03-13 03:18:50,CUST05184,web,I see a charge from your company on my card that I don't recognize. I didn't place any order recently.,,Gaming Mouse,189.0,South Africa,escalated
30421484-c2ed-45e0-85f5-d42c0c2d7443,2024-04-30 21:59:28,CUST84638,email,I want to return a gift I received. I don't have an order number — only the packing slip.,,Mechanical Keyboard,,Spain,open
a46938f4-6023-40ef-ab67-ea2e4c1f986e,2024-09-14 06:13:57,CUST31843,chat,The delivery driver left my package in the rain and everything inside is damaged. I have photos.,I've processed a full refund including return shipping costs. The amount will post in 3–5 business days.,Wireless Headphones,407.47,Japan,open
f9b43c8a-3201-4653-9762-82a151f9c1cd,2026-01-13 19:30:13,CUST73926,chat,The box arrived completely crushed. The item inside might be okay but I'm worried.,Thank you for the photos — I can clearly see the damage. A replacement unit will ship within 1–2 business days.,Wireless Headphones,446.49,Canada,open
832a18d3-9f17-4c68-8020-8a2f8324e2b9,2025-02-05 04:37:02,CUST28699,email,The refund you promised two weeks ago still hasn't appeared in my account. When will it post?,,Mechanical Keyboard,434.98,Canada,open
27118aa8-9937-4ec5-b333-00518e6c0b56,2025-09-30 02:29:53,CUST92929,email,I applied a store credit but the full amount was still charged to my card. The credit seems to have disappeared.,Your package was marked delivered in error. I've opened a trace with the carrier — we'll update you within 48 hours.,Yoga Mat,43.73,India,open
aae2b25a-5d32-4614-acbe-75865b7189ec,2024-06-17 15:47:14,CUST03886,web,Your courier left a 'missed delivery' note but I was home all day. Now I can't find a redelivery option on their site.,I've located your missing item — it was shipped separately and should arrive within 2 days.,Coffee Maker,270.4,Singapore,open
ae4ff335-37c1-49a4-b1e7-b7b66507e4f9,2026-01-19 03:14:42,CUST29806,email,The product arrived defective — it stopped working after two days. I need a full refund.,,Gaming Mouse,403.13,Singapore,resolved
65007790-18f5-453d-b2ca-ff4f145a04d4,2025-06-28 12:15:04,CUST99162,chat,The price I was shown at checkout was different from what appeared on the final confirmation. By about $12.,,Mechanical Keyboard,210.24,Australia,open
c259b380-a737-486b-b89d-1736012c695b,2024-01-12 01:13:55,CUST98180,chat,My order was supposed to arrive by Thursday but it's now Sunday and nothing. I needed this for an event that already happened.,,Bluetooth Speaker,218.78,UAE,open
046be188-66e6-4e08-a89a-d8ca8b2fd888,2026-04-12 19:26:20,CUST69594,web,The product won't charge unless I hold the cable at a specific angle. Sounds like a hardware defect to me.,,Desk Lamp,97.57,Netherlands,resolved
dfc509c3-f159-41f5-a71d-d8b22435da0d,2025-01-29 05:30:58,CUST49562,web,The estimated delivery window on my confirmation said 3–5 days. It's been 11 days. Nobody is responding to my emails.,,Running Shoes,59.14,Netherlands,open
ce9c77c7-882e-40ba-a0cf-35bf0baed7ef,2025-06-09 17:52:38,CUST89026,web,I was charged for shipping but your website said free shipping on orders over $50. Mine was $74.,,Yoga Mat,223.33,United Kingdom,open
075fdfc2-674c-40f3-bc49-3ca653bc7f41,2025-07-30 01:44:08,CUST19066,email,I was charged for the premium plan but I only signed up for the basic one. Please downgrade and refund the difference.,,Desk Lamp,323.74,Brazil,open
4219d9e2-0441-4c6b-9fad-221b7362c82d,2026-03-15 22:09:16,CUST43098,email,The invoice I received has the wrong VAT number on it. I need a corrected invoice for my accounting.,,Bluetooth Speaker,10.14,Canada,open
27b9b500-05d7-4f6d-8f31-62e7192b34f8,2025-03-04 15:40:19,CUST65669,chat,The tracking number you sent me doesn't work on the carrier's website. Can you tell me where my package actually is?,,Phone Case,365.81,Netherlands,escalated
cb7ffb05-0a61-417a-b3e2-09867c88d5dc,2025-06-24 17:55:53,CUST54393,email,The screen is flickering randomly. It started after I updated the firmware last week.,,Gaming Mouse,283.73,Netherlands,open
2bfff70d-a340-4aa9-ab09-69838afba1ab,2024-06-30 18:24:41,CUST84894,email,"I initiated a return and got a confirmation, but I've heard nothing since. What's the status?",,Desk Lamp,390.04,South Africa,open
05b85a1c-7b38-4b01-8bf6-dc90d366e08b,2024-02-12 11:42:28,CUST71416,email,I see a charge from your company on my card that I don't recognize. I didn't place any order recently.,,Bluetooth Speaker,183.02,Netherlands,open
b2631f67-21f5-4209-abe3-9e1672c7e979,2025-02-13 02:23:17,CUST34165,chat,I ordered a gift to arrive before my daughter's birthday. It's three days late. I'm really disappointed.,,Electric Toothbrush,99.56,Japan,resolved
aa521af7-e1be-41c0-a5d9-ff9ef382ea5e,2024-10-22 09:57:29,CUST73334,chat,Two of the three items in my order arrived but one is missing. The packing slip shows all three.,,Bluetooth Speaker,62.28,Spain,open
a8f67a7d-0e61-4065-b5dc-4888c635aeaa,2026-02-04 07:52:38,CUST90807,chat,My account shows a balance I didn't deposit. Where did it come from and is it real credit I can use?,,Electric Toothbrush,144.62,Canada,escalated
800dc147-9e32-43bb-b27e-17722b08b447,2026-03-05 00:26:35,CUST46392,chat,I installed the companion app but it doesn't detect the device even though it's right next to my phone.,,Laptop Stand,431.6,Singapore,open
187d069e-0d3a-4646-821f-9dcd56deda4b,2024-07-05 23:39:03,CUST87500,email,It's been 30 days and one day. Will you make an exception given that the item arrived late?,,Mechanical Keyboard,101.7,Germany,open
a5615e05-9f38-4282-9121-7a2bfba798f5,2026-01-02 05:01:43,CUST95527,email,The button on the side stopped responding. Everything else works fine but that one button is dead.,,Water Bottle,230.86,UAE,open
c713f8b2-8194-4c78-be6e-10df98337ed3,2024-12-21 01:35:09,CUST14386,web,Can I change my delivery to a parcel locker instead of home delivery?,"I've forwarded your firmware issue to our engineering team. As an interim step, try rolling back to the previous version using these steps: hold the reset button for 10 seconds while powering on.",Desk Lamp,,India,open
617905ba-dc28-438b-802a-69eac1313a7a,2026-03-14 03:25:01,CUST85744,email,I got a shipment notification for an order I never placed. Did someone use my account?,I've processed a full refund including return shipping costs. The amount will post in 3–5 business days.,Smart Watch,243.5,South Africa,open
93a658d7-2064-4239-be23-15e91e65eecc,2025-06-03 20:54:00,CUST45588,web,My discount code didn't apply at checkout but I was still charged full price. Can you adjust the total?,Your case has been escalated to our technical team. They'll reach out within 48 hours with a solution.,Water Bottle,306.73,UAE,resolved
359ec15a-724d-40f4-ab81-8a91deacc0a2,2026-04-16 10:25:59,CUST24558,email,My order confirmation shows one item but I thought I added two to my cart. Can you check?,,Sunglasses,478.73,Mexico,open
a86c2d61-e332-4351-8027-6ece1977dfbb,2025-06-08 02:44:52,CUST69961,chat,I opened the packaging but the item is completely unused. Will you still accept the return?,Thank you for reporting this. I've removed the unrecognised device from your account and sent a security alert to your email.,Running Shoes,325.88,Germany,escalated
39448f80-7321-423a-8922-de0633e024b7,2025-07-18 03:45:59,CUST98762,chat,Your courier left a 'missed delivery' note but I was home all day. Now I can't find a redelivery option on their site.,I've cancelled your order as requested. You won't be charged and any pending holds will clear within 2–3 business days.,Running Shoes,49.23,Canada,open
23cd6956-2ff7-4977-a632-a2f8876588a6,2024-05-28 10:30:03,CUST17800,web,My package was apparently delivered to the wrong address according to the carrier. What do I do now?,I've updated your subscription to the correct plan and issued a pro-rated refund for the difference.,Wireless Headphones,201.02,Australia,open
57ae84b4-b80a-46e4-8886-cdf16a9c570a,2025-03-17 10:49:20,CUST72282,chat,I dropped the item off at the carrier three weeks ago and my refund still hasn't processed.,,Yoga Mat,436.74,Spain,open
ccd475ed-9298-484f-ba7a-8c449efb7135,2025-11-22 01:01:16,CUST28299,email,I installed the companion app but it doesn't detect the device even though it's right next to my phone.,,Sunglasses,246.01,Australia,resolved
2e05c233-7ba5-4af7-b0be-c680b757c053,2025-11-17 09:44:46,CUST45642,chat,It's been 10 days and my package still hasn't arrived. The tracking page just says 'in transit' and hasn't updated in 4 days. What's going on?,,Air Purifier,239.91,United States,resolved
26fb9ce0-fbdf-4109-a9c9-52a0bcdc52a3,2026-02-03 04:32:28,CUST74064,email,Your warehouse is in my city. Why does shipping take five days?,,Electric Toothbrush,203.43,Canada,resolved
298bd64f-24e7-4f33-893e-c89a8ef253ac,2025-08-28 09:56:11,CUST63416,email,There's an unexplained $5 fee on my invoice. What is that for?,"I've forwarded your firmware issue to our engineering team. As an interim step, try rolling back to the previous version using these steps: hold the reset button for 10 seconds while powering on.",Sunglasses,428.21,Canada,open
e7628349-ecd7-4f65-9a3f-57a5c59e8caa,2024-06-20 10:22:58,CUST79749,email,I want to return a gift I received. I don't have an order number — only the packing slip.,I'm sorry to hear about this experience. I've initiated a full refund which should appear in 3–5 business days.,Coffee Maker,60.11,Germany,open
4fcde4b7-d0c3-4581-90df-e332b4467473,2025-11-12 01:21:24,CUST03120,email,The return shipping label you sent me is expired. Can you generate a new one?,,Yoga Mat,237.21,Singapore,open
45ddedc7-6361-4819-a764-ba66d9cb1b25,2024-05-04 14:56:01,CUST20461,email,Can I change my delivery to a parcel locker instead of home delivery?,I've removed the incorrect VAT and issued a corrected invoice to your billing email.,Gaming Mouse,69.76,Singapore,resolved
5a07f333-9185-46b2-aee4-5f22a6132505,2025-08-20 18:18:19,CUST73037,email,The carrier says 'address not found' but I've received packages here before. This makes no sense.,,Yoga Mat,480.99,Spain,open
25747fed-acfd-4806-945b-660aa48ead05,2024-03-06 12:48:17,CUST88147,email,I paid for express shipping and it's been a week. That's not express. I want a refund on the shipping charge at minimum.,I'm sorry to hear about this experience. I've initiated a full refund which should appear in 3–5 business days.,Smart Watch,125.62,India,open
2b27c605-d98d-4f73-9e11-02bf79803bec,2024-09-16 23:38:46,CUST49163,chat,My tracking shows the package left the warehouse four days ago but there's been no update since.,,Running Shoes,191.99,United Kingdom,open
d1d6dd51-eafe-4612-89c2-007f526044d6,2026-02-15 14:20:20,CUST19500,chat,It's been 10 days and my package still hasn't arrived. The tracking page just says 'in transit' and hasn't updated in 4 days. What's going on?,,Air Purifier,165.2,Netherlands,resolved
b0e28cce-8e88-4571-9e0f-ccbbbe20f6f4,2025-06-23 12:56:37,CUST73065,email,I need to split this payment across two cards. Is that something you support?,,Yoga Mat,275.94,Brazil,open
e8b842e4-af4e-41a0-ad73-71d1018da07d,2024-10-16 21:56:55,CUST85574,web,The box arrived completely crushed. The item inside might be okay but I'm worried.,I apologise for the inconvenience. I've flagged this with our warehouse team and we'll get back to you within one business day.,Water Bottle,189.89,United States,resolved
94210764-4de5-4bd0-9dd5-a3facea33bbf,2026-02-24 23:28:17,CUST62095,web,Can you send a proper receipt to my email? The one I got doesn't show the item breakdown.,I've confirmed your order details and can see the issue. A replacement has been dispatched — you'll receive tracking info shortly.,Laptop Stand,103.04,South Africa,open
5ea691dc-3c74-4b86-8b35-cfc074171f51,2024-08-27 10:26:21,CUST94565,chat,I paid for express shipping and it's been a week. That's not express. I want a refund on the shipping charge at minimum.,I apologise for the inconvenience. I've flagged this with our warehouse team and we'll get back to you within one business day.,Coffee Maker,247.83,United Kingdom,open
0f7e5028-7331-4180-aca1-4d647dc7bb8f,2025-08-26 16:00:50,CUST78994,chat,The invoice I received has the wrong VAT number on it. I need a corrected invoice for my accounting.,,Electric Toothbrush,331.32,Spain,escalated
639db5d8-01ae-40c6-b25c-b36ff848f2ba,2024-05-04 05:00:20,CUST70586,web,Same-day delivery was advertised but I'm getting a three-day estimate at checkout. That's misleading.,,Coffee Maker,418.88,United Kingdom,escalated
4e27a4de-f1a6-4f73-b3d8-6e4f7c961975,2026-03-17 23:48:53,CUST11386,chat,The price I was shown at checkout was different from what appeared on the final confirmation. By about $12.,,Laptop Stand,213.44,United Kingdom,resolved
1f659062-6b9d-474f-845c-9fdc900006e0,2025-07-10 01:50:29,CUST76122,email,Someone seems to have accessed my account. I'm seeing orders I didn't place.,"I can confirm we've received your return. The refund will be processed once our team inspects the item, usually within 5–7 days.",Mechanical Keyboard,182.64,France,resolved
efc5e59f-68f6-49d8-812c-ffaffea74f5f,2025-05-19 07:58:56,CUST56659,chat,"I ordered two items together and they shipped separately. One arrived fine, the other is nowhere to be found.",I've confirmed your return label has been regenerated and sent to your email. It's valid for 14 days.,Sunglasses,231.68,India,open
4fefd469-fd79-4c6d-8312-513e7475c929,2024-02-23 20:19:35,CUST49082,web,My bank is flagging your charge as suspicious and blocking it. Can you provide merchant details so I can whitelist you?,I've cancelled your order as requested. You won't be charged and any pending holds will clear within 2–3 business days.,Bluetooth Speaker,,Mexico,escalated
0e6c762e-e129-48f8-ad78-f2cb3c60565f,2025-03-04 16:25:39,CUST88899,chat,Your courier left a 'missed delivery' note but I was home all day. Now I can't find a redelivery option on their site.,,Sunglasses,295.26,Australia,open
1fdb1848-73a3-4d4f-8fb3-72ea3f2b53a2,2025-04-11 12:05:10,CUST19693,email,How long does a refund typically take once you receive the item back at the warehouse?,,Water Bottle,354.4,Mexico,escalated
a5dc19df-93e7-4c14-b66d-44ebc87e071f,2025-04-11 15:28:20,CUST09610,web,How long does a refund typically take once you receive the item back at the warehouse?,I've removed the incorrect VAT and issued a corrected invoice to your billing email.,Electric Toothbrush,436.2,Australia,resolved
1eb60318-eef6-4954-9f5b-d1b58ad54681,2024-01-18 18:18:16,CUST60480,chat,Tracking says my item is stuck in a customs facility. What documents do I need to provide?,I've processed a full refund including return shipping costs. The amount will post in 3–5 business days.,Coffee Maker,498.71,Brazil,resolved
d51a1a9d-1708-44fc-a524-7b5c44fb50f8,2026-02-23 01:40:26,CUST13646,chat,I want to return this item. It's not what I expected from the product photos.,Thank you for the photos — I can clearly see the damage. A replacement unit will ship within 1–2 business days.,Laptop Stand,51.69,Netherlands,open
e4d86f1f-57e4-472a-b777-b4f2ac041635,2024-07-21 12:44:19,CUST27837,chat,Can I change my delivery to a parcel locker instead of home delivery?,,Laptop Stand,45.11,Singapore,open
2036d5bb-0730-46e9-932f-1f5b9a4a46bc,2024-05-19 04:19:50,CUST16655,chat,"I was given a store credit instead of a cash refund, but I specifically asked for cash back to my card.",,,493.95,UAE,resolved
f16e66bf-1ed1-4dc2-bef7-9fe6c4bb1953,2025-11-17 22:47:15,CUST92703,chat,"I was given a store credit instead of a cash refund, but I specifically asked for cash back to my card.","I've forwarded your firmware issue to our engineering team. As an interim step, try rolling back to the previous version using these steps: hold the reset button for 10 seconds while powering on.",Phone Case,129.09,UAE,escalated
3b2e0fdb-d61f-48c8-8157-b33e96273e2d,2025-03-22 21:40:39,CUST05147,email,I accidentally ordered two of the same item and I want to return one unopened one.,I've confirmed your return label has been regenerated and sent to your email. It's valid for 14 days.,Laptop Stand,136.74,Brazil,resolved
34e13d6a-6aa5-460f-af85-50ec9dc438c9,2024-08-07 13:48:49,CUST06980,chat,"I ordered two items together and they shipped separately. One arrived fine, the other is nowhere to be found.",I'm sorry the size didn't work out. I've set up an exchange for you — you'll receive a prepaid return label by email.,Sunglasses,,South Africa,escalated
44944ddb-6004-4ca9-8812-dec00d751dbd,2024-04-13 10:56:44,CUST64510,chat,I was told returns are free but the portal is asking me to pay $12 for return shipping. That's not right.,I've applied a $10 goodwill credit to your account for the inconvenience. It'll appear automatically at your next checkout.,Running Shoes,164.57,Mexico,resolved
7f91947a-ebe7-412f-8e37-e0a6690d2be3,2024-05-16 17:38:54,CUST23878,web,Same-day delivery was advertised but I'm getting a three-day estimate at checkout. That's misleading.,"I've confirmed your cancellation. If the package ships before the cancellation processes, you can refuse delivery for a full refund.",Bluetooth Speaker,374.75,United States,open
5571d526-d306-4a75-9b28-9e2128924889,2025-06-30 16:16:14,CUST54384,web,My discount code didn't apply at checkout but I was still charged full price. Can you adjust the total?,,Water Bottle,472.63,Germany,open
06c1611f-ad47-4226-ac22-7b91be596baf,2025-06-14 22:42:40,CUST62168,web,I was charged for the premium plan but I only signed up for the basic one. Please downgrade and refund the difference.,,Gaming Mouse,455.77,France,open
2037b5b4-c7f1-4e24-820c-23d9fa49b9fd,2024-07-23 16:49:16,CUST32983,web,I'm getting an error saying my card is declined but my bank says there's no issue on their end.,,Electric Toothbrush,497.89,Singapore,open
d18c287e-23ad-4104-9191-5a0a36865071,2024-09-02 12:27:12,CUST51881,chat,The box arrived completely crushed. The item inside might be okay but I'm worried.,,Electric Toothbrush,480.99,Germany,open
24f81ae5-2251-423a-9841-80b7a5ae1ecd,2025-03-01 07:51:39,CUST23122,chat,My account shows a balance I didn't deposit. Where did it come from and is it real credit I can use?,,Mechanical Keyboard,346.82,France,open
